ID_Caso,Fecha_Deteccion,Proceso_ID,Tipo_Hallazgo_ID,Severidad,Origen_Deteccion,Estado,Fecha_Cierre,Dias_Para_Cierre,Responsable_ID,Costo_Estimado_COP
NC-101936,2019-07-08,P07,T02,Media,Inspección de Calidad,En Tratamiento,,,R22,15482
NC-101146,2019-07-08,P02,T05,Media,Inspección de Calidad,Cerrada,2019-07-19,11,R19,649086
NC-100518,2019-07-09,P06,T02,Baja,Auditoría Interna,Cerrada,2019-07-23,14,R09,347541
NC-102243,2019-07-10,P06,T02,Media,Auditoría Interna,Cerrada,2019-07-23,13,R22,378793
NC-103596,2019-07-11,P08,T05,Baja,Auditoría Externa,Cerrada,2019-07-31,20,R15,122206
NC-105370,2019-07-12,P06,T04,Baja,Auditoría Externa,Cerrada,2019-07-26,14,R17,272090
NC-104217,2019-07-14,P04,T06,Baja,Auditoría Interna,Cerrada,2019-07-18,4,R23,157103
NC-102182,2019-07-15,P05,T04,Crítica,Inspección de Calidad,Cerrada,2019-07-25,10,R21,1832899
NC-101621,2019-07-15,P06,T05,Baja,Queja de Cliente,Cerrada,2019-08-01,17,R15,81461
NC-101423,2019-07-16,P06,T02,Media,Auditoría Interna,Cerrada,2019-07-19,3,R18,372780
NC-102017,2019-07-17,P05,T02,Baja,Autocontrol,Cerrada,2019-08-08,22,R02,118969
NC-104801,2019-07-17,P07,T06,Media,Autocontrol,Cerrada,2019-07-24,7,R09,826339
NC-102488,2019-07-20,P06,T02,Media,Auditoría Interna,Cerrada,2019-08-08,19,R01,137042
NC-104149,2019-07-21,P03,T05,Media,Autocontrol,Cerrada,2019-08-24,34,R18,970188
NC-102582,2019-07-23,P08,T05,Media,Queja de Cliente,Cerrada,2019-07-26,3,R19,266953
NC-101189,2019-07-24,P04,T01,Baja,Queja de Cliente,Cerrada,2019-08-06,13,R08,25062
NC-100138,2019-07-25,P01,T02,Alta,Auditoría Externa,Cerrada,2019-08-25,31,R08,333366
NC-104937,2019-07-25,P05,T05,Baja,Inspección de Calidad,Cerrada,2019-08-08,14,R08,268798
NC-100029,2019-07-27,P03,T03,Baja,Queja de Cliente,Cerrada,2019-08-02,6,R20,153571
NC-101683,2019-07-28,P07,T04,Alta,Auditoría Interna,En Tratamiento,,,R18,660047
NC-101210,2019-07-29,P01,T04,Crítica,Inspección de Calidad,Cerrada,2019-08-03,5,R01,1712261
NC-105498,2019-07-29,P03,T01,Media,Queja de Cliente,Cerrada,2019-08-19,21,R20,215667
NC-101165,2019-07-29,P06,T03,Alta,Inspección de Calidad,Cerrada,2019-08-04,6,R17,1662256
NC-104122,2019-07-30,P07,T03,Media,Auditoría Interna,Cerrada,2019-08-05,6,R18,422763
NC-100615,2019-07-30,P03,T04,Baja,Auditoría Externa,Cerrada,2019-08-13,14,R04,497375
NC-100387,2019-07-30,P02,T06,Baja,Auditoría Interna,Cerrada,2019-08-10,11,R08,62058
NC-104777,2019-07-31,P04,T03,Baja,Auditoría Interna,Cerrada,2019-08-14,14,R18,58388
NC-105336,2019-08-01,P05,T05,Media,Auditoría Interna,Cerrada,2019-08-05,4,R04,514226
NC-100089,2019-08-01,P07,T06,Media,Auditoría Interna,Cerrada,2019-08-10,9,R09,621035
NC-103558,2019-08-03,P05,T06,Baja,Auditoría Externa,Abierta,,,R20,227977
NC-103319,2019-08-05,P03,T02,Alta,Auditoría Externa,Cerrada,2019-08-11,6,R23,772449
NC-100703,2019-08-05,P08,T01,Alta,Auditoría Externa,En Tratamiento,,,R16,901263
NC-102646,2019-08-05,P06,T04,Crítica,Autocontrol,Cerrada,2019-08-17,12,R02,1029757
NC-105071,2019-08-05,P08,T04,Media,Queja de Cliente,En Tratamiento,,,R09,163163
NC-103618,2019-08-06,P02,T03,Baja,Auditoría Interna,En Tratamiento,,,R16,268741
NC-100467,2019-08-07,P08,T06,Alta,Inspección de Calidad,Cerrada,2019-08-15,8,R11,97503
NC-100556,2019-08-07,P04,T06,Baja,Auditoría Interna,En Tratamiento,,,R13,282598
NC-102523,2019-08-08,P07,T04,Crítica,Autocontrol,Cerrada,2019-08-18,10,R19,3098928
NC-101050,2019-08-09,P05,T01,Media,Autocontrol,Cerrada,2019-08-15,6,R22,639237
NC-104647,2019-08-11,P04,T03,Media,Auditoría Externa,Abierta,,,R22,489524
NC-102664,2019-08-12,P06,T01,Media,Auditoría Externa,Cerrada,2019-08-14,2,R13,305835
NC-102817,2019-08-13,P02,T04,Media,Inspección de Calidad,Cerrada,2019-08-28,15,R01,821941
NC-100486,2019-08-14,P02,T03,Alta,Inspección de Calidad,Cerrada,2019-08-26,12,R13,396720
NC-101962,2019-08-15,P08,T01,Crítica,Auditoría Externa,Cerrada,2019-08-24,9,R04,479879
NC-105423,2019-08-16,P05,T04,Alta,Autocontrol,Cerrada,2019-08-20,4,R11,238300
NC-103948,2019-08-16,P01,T06,Alta,Auditoría Interna,Cerrada,2019-08-27,11,R16,242518
NC-104615,2019-08-16,P08,T04,Media,Autocontrol,Cerrada,2019-08-21,5,R14,781200
NC-103478,2019-08-17,P05,T04,Media,Auditoría Interna,Cerrada,2019-09-15,29,R20,319716
NC-103857,2019-08-17,P06,T03,Media,Autocontrol,Cerrada,2019-08-28,11,R01,412094
NC-101169,2019-08-17,P08,T06,Baja,Auditoría Externa,Cerrada,2019-08-23,6,R18,307295
NC-103700,2019-08-17,P03,T05,Crítica,Queja de Cliente,Cerrada,2019-09-07,21,R19,889486
NC-101320,2019-08-20,P08,T05,Alta,Inspección de Calidad,Cerrada,2019-08-22,2,R23,458321
NC-104625,2019-08-20,P03,T06,Alta,Auditoría Externa,Cerrada,2019-08-29,9,R08,96984
NC-100636,2019-08-21,P01,T05,Alta,Queja de Cliente,Cerrada,2019-08-30,9,R20,1591257
NC-101245,2019-08-22,P01,T03,Media,Inspección de Calidad,En Tratamiento,,,R23,796610
NC-101697,2019-08-23,P04,T01,Baja,Auditoría Interna,Cerrada,2019-09-03,11,R20,92063
NC-101453,2019-08-23,P06,T03,Alta,Auditoría Interna,En Tratamiento,,,R09,1931619
NC-101614,2019-08-23,P01,T04,Baja,Autocontrol,Cerrada,2019-08-29,6,R23,344496
NC-103849,2019-08-23,P01,T03,Baja,Queja de Cliente,Cerrada,2019-09-10,18,R15,777947
NC-104718,2019-08-23,P02,T02,Alta,Inspección de Calidad,Cerrada,2019-08-26,3,R08,607305
NC-102035,2019-08-23,P04,T05,Media,Autocontrol,Cerrada,2019-09-23,31,R21,777279
NC-100292,2019-08-24,P03,T03,Baja,Auditoría Interna,Cerrada,2019-09-01,8,R11,356156
NC-106180,2019-08-29,P01,T04,Alta,Autocontrol,Abierta,,,R17,375528
NC-104583,2019-08-30,P01,T06,Media,Queja de Cliente,En Tratamiento,,,R02,40196
NC-105011,2019-08-30,P06,T04,Media,Auditoría Externa,Cerrada,2019-09-19,20,R08,1394823
NC-105154,2019-09-03,P02,T06,Alta,Queja de Cliente,Cerrada,2019-09-13,10,R19,530338
NC-104195,2019-09-04,P07,T04,Media,Auditoría Externa,Cerrada,2019-09-08,4,R09,782796
NC-103149,2019-09-04,P07,T05,Baja,Inspección de Calidad,En Tratamiento,,,R11,92763
NC-100743,2019-09-05,P08,T05,Media,Queja de Cliente,Cerrada,2019-09-22,17,R18,1170751
NC-104611,2019-09-05,P06,T06,Media,Inspección de Calidad,Cerrada,2019-09-14,9,R18,619121
NC-103079,2019-09-05,P07,T02,Alta,Auditoría Interna,Cerrada,2019-10-01,26,R18,1198093
NC-105882,2019-09-09,P07,T05,Media,Auditoría Externa,Cerrada,2019-09-26,17,R19,597491
NC-101204,2019-09-09,P01,T02,Alta,Queja de Cliente,Cerrada,2019-09-16,7,R17,671713
NC-105996,2019-09-11,P03,T01,Alta,Autocontrol,Cerrada,2019-09-17,6,R02,593832
NC-102726,2019-09-12,P01,T03,Baja,Auditoría Externa,Cerrada,2019-09-24,12,R19,113789
NC-100391,2019-09-13,P03,T03,Media,Auditoría Externa,Abierta,,,R22,296448
NC-105793,2019-09-14,P04,T06,Media,Inspección de Calidad,En Tratamiento,,,R19,90053
NC-100561,2019-09-16,P07,T03,Crítica,Inspección de Calidad,Cerrada,2019-09-23,7,R20,1182881
NC-104639,2019-09-16,P08,T02,Crítica,Inspección de Calidad,Cerrada,2019-09-18,2,R15,513238
NC-102468,2019-09-16,P02,T06,Baja,Queja de Cliente,En Tratamiento,,,R01,555466
NC-101940,2019-09-16,P03,T03,Media,Auditoría Externa,Cerrada,2019-10-02,16,R01,314296
NC-103783,2019-09-17,P05,T05,Baja,Inspección de Calidad,En Tratamiento,,,R18,60753
NC-104705,2019-09-17,P04,T02,Baja,Auditoría Interna,Cerrada,2019-10-02,15,R22,73067
NC-102463,2019-09-19,P02,T03,Alta,Queja de Cliente,Cerrada,2019-09-23,4,R14,1195637
NC-102199,2019-09-19,P07,T05,Crítica,Queja de Cliente,Cerrada,2019-10-05,16,R19,756152
NC-102114,2019-09-19,P02,T03,Baja,Inspección de Calidad,Cerrada,2019-09-23,4,R14,103391
NC-100423,2019-09-20,P08,T04,Baja,Queja de Cliente,Cerrada,2019-09-24,4,R15,103965
NC-103989,2019-09-20,P03,T06,Media,Inspección de Calidad,Cerrada,2019-09-28,8,R21,1410726
NC-102642,2019-09-21,P04,T05,Baja,Auditoría Externa,En Tratamiento,,,R18,146336
NC-103399,2019-09-22,P08,T06,Baja,Inspección de Calidad,Cerrada,2019-10-04,12,R14,313362
NC-105667,2019-09-22,P01,T02,Media,Inspección de Calidad,Cerrada,2019-09-26,4,R15,389782
NC-104402,2019-09-22,P08,T05,Media,Queja de Cliente,Cerrada,2019-09-25,3,R04,380056
NC-106138,2019-09-22,P08,T04,Media,Auditoría Interna,Cerrada,2019-10-04,12,R16,420150
NC-102612,2019-09-22,P03,T03,Baja,Auditoría Externa,Cerrada,2019-10-13,21,R20,170317
NC-105474,2019-09-23,P01,T01,Alta,Auditoría Interna,Cerrada,2019-09-30,7,R20,296503
NC-105690,2019-09-23,P07,T03,Baja,Auditoría Externa,Cerrada,2019-09-27,4,R14,72156
NC-100849,2019-09-28,P05,T01,Alta,Auditoría Interna,Cerrada,2019-10-15,17,R11,1759403
NC-104723,2019-09-28,P04,T01,Alta,Queja de Cliente,Cerrada,2019-10-02,4,R22,958839
NC-102508,2019-09-29,P05,T05,Alta,Inspección de Calidad,Cerrada,2019-10-03,4,R08,800732
NC-104307,2019-10-01,P05,T04,Alta,Auditoría Externa,Cerrada,2019-10-14,13,R18,1268230
NC-105939,2019-10-04,P03,T04,Media,Auditoría Externa,Cerrada,2019-10-17,13,R22,351086
NC-102776,2019-10-05,P08,T01,Baja,Inspección de Calidad,Cerrada,2019-10-20,15,R13,100637
NC-105157,2019-10-06,P04,T04,Media,Queja de Cliente,Cerrada,2019-10-14,8,R01,298334
NC-105348,2019-10-07,P07,T04,Media,Queja de Cliente,Cerrada,2019-10-17,10,R02,538675
NC-101380,2019-10-07,P05,T05,Crítica,Auditoría Externa,Cerrada,2019-10-13,6,R02,437685
NC-101769,2019-10-08,P03,T01,Baja,Autocontrol,Cerrada,2019-10-22,14,R13,105287
NC-102310,2019-10-09,P07,T05,Media,Queja de Cliente,Cerrada,2019-10-14,5,R17,342837
NC-102127,2019-10-09,P02,T05,Baja,Auditoría Externa,En Tratamiento,,,R04,100941
NC-102532,2019-10-10,P01,T02,Baja,Autocontrol,Cerrada,2019-10-14,4,R18,132948
NC-102128,2019-10-11,P04,T03,Media,Auditoría Interna,Cerrada,2019-10-17,6,R11,142946
NC-100347,2019-10-11,P03,T03,Baja,Autocontrol,En Tratamiento,,,R02,197060
NC-103034,2019-10-13,P05,T05,Alta,Auditoría Interna,Cerrada,2019-10-17,4,R01,569960
NC-101821,2019-10-14,P03,T05,Baja,Autocontrol,Cerrada,2019-10-23,9,R14,111523
NC-101668,2019-10-16,P02,T05,Alta,Auditoría Externa,Abierta,,,R01,1722913
NC-100020,2019-10-17,P01,T01,Media,Queja de Cliente,Cerrada,2019-11-06,20,R18,543686
NC-102901,2019-10-17,P02,T04,Alta,Queja de Cliente,Cerrada,2019-10-29,12,R02,301021
NC-103763,2019-10-17,P07,T05,Baja,Auditoría Externa,Cerrada,2019-11-04,18,R13,253261
NC-101075,2019-10-21,P08,T04,Media,Inspección de Calidad,Cerrada,2019-11-03,13,R04,598477
NC-101143,2019-10-22,P04,T03,Baja,Queja de Cliente,Cerrada,2019-11-02,11,R14,299980
NC-100106,2019-10-22,P03,T04,Baja,Inspección de Calidad,Cerrada,2019-11-10,19,R11,389914
NC-103506,2019-10-23,P02,T01,Baja,Queja de Cliente,Cerrada,2019-11-05,13,R01,134161
NC-101923,2019-10-23,P05,T03,Baja,Auditoría Interna,Cerrada,2019-11-01,9,R09,93072
NC-100843,2019-10-23,P06,T02,Baja,Autocontrol,Cerrada,2019-11-16,24,R21,474269
NC-104828,2019-10-24,P06,T01,Baja,Queja de Cliente,Cerrada,2019-11-03,10,R04,48292
NC-103408,2019-10-26,P03,T04,Crítica,Inspección de Calidad,Abierta,,,R17,715825
NC-105544,2019-10-26,P07,T06,Alta,Autocontrol,Cerrada,2019-11-05,10,R22,976038
NC-103538,2019-10-27,P07,T01,Crítica,Auditoría Externa,Cerrada,2019-11-14,18,R22,475013
NC-103568,2019-10-28,P02,T04,Media,Autocontrol,En Tratamiento,,,R20,838810
NC-103912,2019-10-30,P04,T02,Crítica,Queja de Cliente,En Tratamiento,,,R11,1672261
NC-100090,2019-10-30,P01,T03,Crítica,Inspección de Calidad,Cerrada,2019-11-04,5,R23,814863
NC-100201,2019-10-31,P05,T02,Baja,Auditoría Interna,Cerrada,2019-11-06,6,R08,113911
NC-103374,2019-11-01,P07,T06,Baja,Auditoría Externa,Cerrada,2019-11-05,4,R08,559550
NC-103913,2019-11-01,P05,T02,Media,Auditoría Interna,Cerrada,2019-11-15,14,R08,933724
NC-102815,2019-11-03,P05,T05,Media,Autocontrol,Cerrada,2019-11-19,16,R14,1132188
NC-105735,2019-11-03,P02,T06,Media,Autocontrol,Cerrada,2019-11-09,6,R04,127598
NC-104456,2019-11-04,P05,T02,Media,Auditoría Externa,Cerrada,2019-11-12,8,R20,714915
NC-104059,2019-11-04,P01,T05,Crítica,Autocontrol,Cerrada,2019-11-19,15,R18,709897
NC-104855,2019-11-05,P07,T01,Crítica,Autocontrol,Cerrada,2019-11-08,3,R15,239915
NC-103634,2019-11-08,P01,T03,Media,Autocontrol,En Tratamiento,,,R22,538017
NC-103356,2019-11-09,P01,T01,Baja,Auditoría Interna,Cerrada,2019-11-15,6,R16,97949
NC-101902,2019-11-09,P06,T04,Media,Auditoría Externa,Cerrada,2019-11-17,8,R09,95795
NC-102255,2019-11-09,P05,T04,Media,Queja de Cliente,Cerrada,2019-11-19,10,R17,293406
NC-105582,2019-11-11,P07,T05,Crítica,Autocontrol,Cerrada,2019-11-26,15,R16,335205
NC-104516,2019-11-12,P03,T04,Media,Auditoría Externa,Cerrada,2019-12-03,21,R13,547638
NC-103146,2019-11-13,P03,T05,Crítica,Autocontrol,Cerrada,2019-11-24,11,R23,152178
NC-104748,2019-11-15,P08,T04,Media,Queja de Cliente,Cerrada,2019-11-22,7,R20,83888
NC-103802,2019-11-16,P07,T06,Crítica,Inspección de Calidad,En Tratamiento,,,R04,1027335
NC-104275,2019-11-17,P05,T06,Alta,Auditoría Interna,Cerrada,2019-11-25,8,R21,895204
NC-101330,2019-11-17,P08,T04,Alta,Auditoría Interna,Cerrada,2019-11-27,10,R11,358916
NC-102706,2019-11-18,P02,T02,Media,Autocontrol,Cerrada,2019-11-26,8,R21,181358
NC-102211,2019-11-18,P08,T04,Baja,Auditoría Externa,Cerrada,2019-12-07,19,R08,254606
NC-100552,2019-11-18,P04,T01,Media,Auditoría Interna,Cerrada,2019-12-09,21,R22,800754
NC-102870,2019-11-19,P07,T01,Media,Auditoría Externa,Cerrada,2019-11-29,10,R09,414953
NC-100935,2019-11-21,P01,T01,Media,Queja de Cliente,En Tratamiento,,,R02,63488
NC-106132,2019-11-22,P02,T03,Baja,Queja de Cliente,Cerrada,2019-11-25,3,R22,217796
NC-101985,2019-11-23,P02,T03,Alta,Auditoría Interna,Cerrada,2019-11-25,2,R19,889724
NC-100773,2019-11-23,P08,T02,Baja,Auditoría Externa,Abierta,,,R13,183204
NC-100844,2019-11-23,P05,T04,Baja,Auditoría Externa,Cerrada,2019-12-03,10,R23,47364
NC-101036,2019-11-25,P02,T01,Alta,Autocontrol,Cerrada,2019-12-13,18,R15,1083229
NC-106091,2019-11-25,P01,T05,Media,Queja de Cliente,Cerrada,2019-12-05,10,R09,125226
NC-104215,2019-11-26,P08,T02,Baja,Inspección de Calidad,Cerrada,2019-12-17,21,R08,232735
NC-104423,2019-11-26,P06,T01,Baja,Auditoría Interna,Cerrada,2019-12-14,18,R13,55979
NC-105598,2019-11-26,P03,T05,Baja,Auditoría Interna,Cerrada,2019-12-25,29,R01,219937
NC-102308,2019-11-28,P06,T02,Baja,Auditoría Externa,Cerrada,2019-12-01,3,R22,242810
NC-101911,2019-11-30,P07,T06,Baja,Queja de Cliente,En Tratamiento,,,R09,116136
NC-105295,2019-11-30,P03,T05,Baja,Autocontrol,Cerrada,2019-12-13,13,R23,149405
NC-100490,2019-12-01,P04,T06,Baja,Auditoría Externa,Cerrada,2019-12-11,10,R01,489259
NC-105432,2019-12-02,P05,T01,Alta,Auditoría Interna,Cerrada,2019-12-20,18,R15,187691
NC-100891,2019-12-02,P02,T06,Alta,Auditoría Externa,Cerrada,2019-12-27,25,R01,714887
NC-105061,2019-12-03,P01,T01,Media,Inspección de Calidad,Cerrada,2019-12-09,6,R09,1015535
NC-101283,2019-12-03,P05,T06,Alta,Auditoría Externa,En Tratamiento,,,R04,1046950
NC-103633,2019-12-04,P07,T06,Baja,Queja de Cliente,Cerrada,2019-12-25,21,R14,86573
NC-100166,2019-12-04,P05,T01,Alta,Inspección de Calidad,Cerrada,2019-12-12,8,R16,565518
NC-102634,2019-12-05,P03,T03,Alta,Auditoría Interna,Cerrada,2019-12-25,20,R21,643073
NC-102271,2019-12-06,P05,T03,Alta,Inspección de Calidad,Cerrada,2019-12-21,15,R15,1009303
NC-104925,2019-12-06,P05,T02,Baja,Autocontrol,Cerrada,2019-12-28,22,R01,331859
NC-102830,2019-12-06,P04,T06,Media,Queja de Cliente,Cerrada,2019-12-13,7,R19,375665
NC-105172,2019-12-07,P01,T06,Media,Autocontrol,Cerrada,2019-12-14,7,R14,123875
NC-105389,2019-12-10,P04,T06,Media,Autocontrol,Cerrada,2019-12-19,9,R01,130024
NC-102101,2019-12-10,P06,T04,Media,Inspección de Calidad,Cerrada,2019-12-30,20,R19,1163223
NC-105482,2019-12-11,P02,T06,Media,Autocontrol,Cerrada,2019-12-20,9,R22,470204
NC-104188,2019-12-11,P06,T03,Baja,Queja de Cliente,Cerrada,2019-12-23,12,R02,50406
NC-101332,2019-12-13,P03,T02,Baja,Auditoría Externa,Cerrada,2020-01-04,22,R18,161394
NC-104755,2019-12-13,P04,T02,Baja,Queja de Cliente,Cerrada,2019-12-25,12,R19,410833
NC-102016,2019-12-14,P06,T05,Alta,Auditoría Interna,En Tratamiento,,,R19,487605
NC-105771,2019-12-15,P07,T06,Baja,Queja de Cliente,Cerrada,2019-12-21,6,R13,271990
NC-101663,2019-12-16,P08,T05,Crítica,Queja de Cliente,Cerrada,2019-12-24,8,R11,2823711
NC-106117,2019-12-18,P03,T02,Crítica,Inspección de Calidad,Cerrada,2020-01-06,19,R01,401904
NC-100317,2019-12-19,P02,T01,Baja,Auditoría Externa,Cerrada,2019-12-24,5,R22,69098
NC-103416,2019-12-22,P08,T02,Alta,Queja de Cliente,Cerrada,2019-12-31,9,R08,1167521
NC-103120,2019-12-22,P06,T04,Crítica,Autocontrol,Cerrada,2019-12-24,2,R11,815981
NC-100469,2019-12-22,P01,T04,Media,Queja de Cliente,Cerrada,2020-01-08,17,R22,291111
NC-104605,2019-12-24,P07,T03,Baja,Inspección de Calidad,En Tratamiento,,,R23,195517
NC-100335,2019-12-24,P04,T03,Media,Auditoría Externa,Cerrada,2020-01-11,18,R02,150082
NC-103177,2019-12-25,P01,T02,Media,Auditoría Externa,Abierta,,,R13,213839
NC-102732,2019-12-26,P08,T02,Media,Autocontrol,Cerrada,2020-01-02,7,R21,528012
NC-102989,2019-12-28,P01,T01,Media,Auditoría Interna,Cerrada,2020-01-24,27,R11,210281
NC-103089,2019-12-28,P02,T06,Alta,Inspección de Calidad,Cerrada,2020-01-09,12,R20,194083
NC-100860,2019-12-29,P05,T04,Crítica,Inspección de Calidad,Cerrada,2020-01-02,4,R18,1420413
NC-102169,2019-12-30,P01,T03,Media,Auditoría Interna,Cerrada,2020-01-10,11,R15,79576
NC-105554,2019-12-31,P01,T01,Alta,Auditoría Interna,Cerrada,2020-02-02,33,R21,1669740
NC-102476,2020-01-01,P05,T02,Baja,Autocontrol,Cerrada,2020-01-14,13,R15,201746
NC-105399,2020-01-02,P03,T04,Alta,Inspección de Calidad,Cerrada,2020-01-04,2,R17,984435
NC-101865,2020-01-03,P04,T03,Alta,Queja de Cliente,Cerrada,2020-01-11,8,R11,299683
NC-102167,2020-01-03,P03,T05,Crítica,Auditoría Interna,En Tratamiento,,,R17,360171
NC-103379,2020-01-04,P08,T05,Media,Auditoría Externa,Cerrada,2020-01-16,12,R20,542811
NC-105745,2020-01-05,P03,T02,Media,Queja de Cliente,Cerrada,2020-01-13,8,R20,503871
NC-102137,2020-01-05,P08,T02,Crítica,Queja de Cliente,Cerrada,2020-01-19,14,R16,524821
NC-101444,2020-01-06,P05,T02,Crítica,Queja de Cliente,Cerrada,2020-01-21,15,R15,60468
NC-104757,2020-01-06,P03,T03,Alta,Inspección de Calidad,Cerrada,2020-01-18,12,R14,1508654
NC-104413,2020-01-06,P07,T03,Alta,Queja de Cliente,En Tratamiento,,,R13,2420273
NC-102921,2020-01-07,P02,T04,Crítica,Queja de Cliente,Cerrada,2020-01-16,9,R22,1639953
NC-103652,2020-01-07,P05,T06,Alta,Auditoría Externa,En Tratamiento,,,R16,678220
NC-105488,2020-01-08,P03,T02,Alta,Autocontrol,Cerrada,2020-01-30,22,R21,619850
NC-101590,2020-01-08,P05,T05,Crítica,Inspección de Calidad,Cerrada,2020-01-13,5,R01,282412
NC-105219,2020-01-08,P06,T06,Baja,Inspección de Calidad,Cerrada,2020-01-20,12,R04,212473
NC-102914,2020-01-08,P02,T05,Alta,Queja de Cliente,Cerrada,2020-01-20,12,R01,536214
NC-103617,2020-01-09,P07,T03,Baja,Auditoría Interna,Cerrada,2020-01-18,9,R22,172467
NC-100995,2020-01-10,P03,T02,Baja,Auditoría Externa,Cerrada,2020-01-26,16,R11,104286
NC-102047,2020-01-10,P02,T06,Baja,Auditoría Externa,Cerrada,2020-01-30,20,R15,400773
NC-104665,2020-01-12,P06,T02,Media,Queja de Cliente,Cerrada,2020-01-23,11,R20,255156
NC-103288,2020-01-12,P03,T03,Baja,Auditoría Interna,En Tratamiento,,,R08,60735
NC-105975,2020-01-13,P06,T01,Baja,Queja de Cliente,Cerrada,2020-01-17,4,R14,480201
NC-101622,2020-01-13,P02,T01,Baja,Queja de Cliente,Cerrada,2020-01-15,2,R23,469535
NC-102710,2020-01-15,P01,T02,Media,Auditoría Externa,Cerrada,2020-01-19,4,R13,332657
NC-105675,2020-01-15,P01,T06,Baja,Autocontrol,Cerrada,2020-01-22,7,R16,107171
NC-105865,2020-01-17,P05,T02,Alta,Inspección de Calidad,Cerrada,2020-01-29,12,R04,1716400
NC-100652,2020-01-17,P02,T03,Baja,Queja de Cliente,Cerrada,2020-01-21,4,R09,91541
NC-104816,2020-01-17,P02,T02,Baja,Auditoría Externa,Cerrada,2020-01-26,9,R15,187221
NC-102442,2020-01-17,P06,T02,Media,Auditoría Interna,Abierta,,,R11,37997
NC-101115,2020-01-20,P05,T03,Alta,Autocontrol,Cerrada,2020-01-28,8,R01,534001
NC-104878,2020-01-21,P05,T06,Media,Queja de Cliente,Cerrada,2020-01-26,5,R21,204296
NC-105811,2020-01-21,P08,T03,Media,Auditoría Interna,Cerrada,2020-01-26,5,R08,129504
NC-105477,2020-01-22,P01,T01,Baja,Queja de Cliente,Cerrada,2020-01-26,4,R22,44318
NC-105904,2020-01-23,P01,T01,Alta,Queja de Cliente,Cerrada,2020-02-04,12,R01,454395
NC-104749,2020-01-25,P03,T05,Crítica,Inspección de Calidad,Cerrada,2020-02-06,12,R21,2660176
NC-102233,2020-01-25,P08,T06,Alta,Auditoría Externa,Cerrada,2020-02-06,12,R08,2166102
NC-104461,2020-01-26,P05,T04,Baja,Autocontrol,Cerrada,2020-02-12,17,R13,107278
NC-105864,2020-01-26,P08,T05,Baja,Auditoría Interna,Cerrada,2020-01-31,5,R15,59309
NC-100845,2020-01-27,P01,T06,Media,Autocontrol,Cerrada,2020-01-30,3,R11,860594
NC-105830,2020-01-29,P05,T04,Media,Inspección de Calidad,Cerrada,2020-02-13,15,R15,438691
NC-103162,2020-01-29,P03,T06,Baja,Auditoría Externa,Cerrada,2020-02-08,10,R08,93352
NC-101780,2020-01-29,P03,T06,Baja,Auditoría Externa,Cerrada,2020-02-22,24,R09,142955
NC-102372,2020-01-30,P07,T01,Baja,Auditoría Externa,Cerrada,2020-03-05,35,R08,176519
NC-106174,2020-01-30,P01,T04,Media,Auditoría Interna,Cerrada,2020-02-10,11,R21,240199
NC-102845,2020-01-31,P03,T03,Media,Queja de Cliente,Cerrada,2020-02-08,8,R02,1254720
NC-101247,2020-02-01,P03,T04,Media,Auditoría Externa,Cerrada,2020-02-17,16,R18,121364
NC-103233,2020-02-02,P01,T03,Media,Inspección de Calidad,Cerrada,2020-02-14,12,R15,252817
NC-104961,2020-02-02,P08,T01,Baja,Inspección de Calidad,Cerrada,2020-02-09,7,R01,560140
NC-104467,2020-02-03,P02,T04,Baja,Inspección de Calidad,Cerrada,2020-02-18,15,R04,56759
NC-100119,2020-02-03,P06,T04,Baja,Queja de Cliente,Cerrada,2020-03-11,37,R15,326242
NC-101912,2020-02-03,P07,T02,Media,Auditoría Externa,Cerrada,2020-02-19,16,R04,1612944
NC-101586,2020-02-06,P02,T04,Media,Inspección de Calidad,Cerrada,2020-02-16,10,R19,316778
NC-105273,2020-02-06,P07,T05,Media,Autocontrol,Cerrada,2020-02-23,17,R08,994449
NC-100171,2020-02-08,P07,T05,Baja,Auditoría Externa,Cerrada,2020-02-13,5,R20,481247
NC-105795,2020-02-09,P06,T06,Alta,Auditoría Interna,En Tratamiento,,,R02,447076
NC-104178,2020-02-12,P06,T02,Media,Auditoría Interna,Cerrada,2020-02-15,3,R11,507631
NC-101930,2020-02-13,P05,T03,Baja,Autocontrol,Cerrada,2020-02-28,15,R01,272450
NC-105480,2020-02-14,P03,T04,Media,Inspección de Calidad,Cerrada,2020-03-02,17,R16,326060
NC-103759,2020-02-15,P04,T06,Alta,Queja de Cliente,Cerrada,2020-02-16,1,R14,1610889
